source,target,travel_time
261313712,2470391253,1703.961587906669
261313712,262369215,1502.5089492987254
261313712,250755811,1281.2873599319767
261313712,4503178601,1260.368342544134
261313712,261172295,1636.506524031387
261313712,261141229,1564.25274867401
261313712,261160883,2346.735503062451
261313712,261132070,1576.851315576427
261313712,261199726,1745.2118558410584
261313712,26794623,1877.2699450796472
261313712,8403502987,411.38015863131807
261313712,11544798438,1754.6292357343668
261313712,305898751,2313.4144298337965
261313712,4334474208,654.3577980969847
261313712,261236606,1555.577577031635
261313712,261166817,1367.725121577564
261313712,27440219,934.8343445273197
261313712,261214537,640.2865158399277
261313712,740243448,1024.433209346528
261313712,33754408,834.2065829090519
261313712,369630919,2336.0913904216277
261313712,291140811,2177.680877244204
261313712,261228328,1344.1330547508946
261313712,308435977,1915.0578551768922
261313712,4332713755,1587.7948242522289
261313712,261294451,2555.9651501663006
261313712,257147094,2094.8708427114143
261313712,261289093,3264.8294327244757
261313712,261216607,780.4146069790693
261313712,261127106,563.6462243521875
261313712,261284161,181.9164927784892
261313712,29412132,1177.6319871419357
261313712,387576416,811.950988655595
261313712,288595701,803.6279913187924
261313712,1257584229,2235.404712200258
261313712,345098472,1475.273348040704
261313712,250755914,1631.8479874955017
261313712,1324353893,1381.8820214344973
261313712,314768635,1789.95344252808
261313712,263372992,2180.9625258158994
261313712,5492684303,1423.467355604559
261313712,256625253,963.2041823535563
261313712,497398788,598.107152311163
261313712,261150080,1112.1970031541011
261313712,11985693573,1748.237711217854
261313712,261149035,2588.905437321695
261313712,287220342,2683.554840625465
261313712,102713551,1310.2577618106902
261313712,48991153,1641.7522067674147
261313712,11270578643,1316.2005697649392
261313712,370097483,1538.4761844786947
261313712,26704238,2422.0530695190187
261313712,2650379809,1671.5370825612033
261313712,261145931,81.33229600216916
261313712,2480840763,1633.2601897782542
261313712,6530563813,1567.141386823766
261313712,2565193679,858.1699814075309
261313712,263984851,1300.1264008364496
261313712,344250624,1414.4574471608673
261313712,262184019,1145.095481528775
261313712,261129980,2210.412434383295
261313712,261170322,1221.8086491741822
261313712,261323725,54.79433457389189
261313712,261291025,1586.0164371132616
261313712,1324341004,1308.27363738616
261313712,264429295,1348.9682751851815
261313712,29841507,3617.5744939990814
261313712,261132617,436.87515165916176
261313712,261256406,1781.2771181231228
261313712,261223177,1547.7757257539176
261313712,261747507,2222.221330396151
261313712,261181579,2773.1181711755394
261313712,2428811753,865.2339141161292
261313712,26099532,1559.7852232328748
261313712,3192225961,2244.181877042321
261313712,261151261,997.2927937853378
261313712,5893137256,1251.1065114216844
261313712,261328539,1289.207341378263
261313712,261239964,1202.649433730212
261313712,262072286,1348.1641351001263
261313712,261262167,2210.3090035070513
261313712,261127033,512.6422391404567
261313712,1959945901,1151.3286070397783
261313712,1385442857,696.38042855009
261313712,261294442,2369.3290306068598
261313712,261092768,1779.5315308574482
261313712,261126997,333.7412542563712
261313712,4387385642,1937.8379979512822
261313712,261163038,1531.2214539804968
261313712,2447758369,1886.181248761477
261313712,4173985511,1671.584391386437
261313712,261258147,2021.4356162781087
261313712,261142325,772.9593699143948
261313712,261174185,1807.6437864067836
261313712,538028307,1366.5053898719316
261313712,27440574,1166.8948505066755
261313712,4173985509,1661.9709801181575
261313712,258022688,1153.5373191019778
261313712,266803055,2887.55244986874
261313712,261176761,191.7058764727433
261313712,2565193678,913.8196504188114
261313712,250755850,1352.3994929013115
261313712,258957339,1055.649034267232
261313712,265641952,1564.8814009044358
261313712,261141610,2492.876372131708
261313712,261266468,457.3533377040937
261313712,736932535,1076.7969768808414
261313712,263984671,1258.8275849496258
261313712,257381494,1095.0301233000064
261313712,350986673,579.2520527889861
261313712,256612742,1113.5001817070834
261313712,261151942,860.1741587219442
261313712,261200027,1608.9846240535092
261313712,261275262,2257.9179772301345
261313712,272208894,903.5149960909243
261313712,258016969,673.4089415056803
261313712,35313351,1489.745150623511
261313712,261118345,2484.7587012962354
261313712,1699189847,714.7121729082288
261313712,1308208334,1385.6566819739166
261313712,261194561,678.1218925687283
261313712,261179492,2981.886129071283
261313712,6042836026,1038.7666058201137
261313712,366593183,1316.6084141079007
261313712,261214991,2224.218892175112
261313712,261137021,1197.9272585453455
261313712,5884828087,1072.5434602661958
261313712,2447758386,2007.6325463445896
261313712,414162098,322.9483075373139
261313712,261358990,120.37404192803248
261313712,261166853,1345.6810604431905
261313712,262170926,1739.1878603042317
261313712,102691168,1499.5501376483824
261313712,261127123,799.6654259598151
261313712,365195019,1635.9174083923544
261313712,259576127,1615.5030844122252
261313712,540571895,1763.1074863423717
261313712,29412130,1193.7114825550361
261313712,4730192557,916.633927870293
261313712,257119074,1993.7223555464504
261313712,102723065,1237.6924565024838
261313712,261288995,1820.1055344919969
261313712,261230957,1414.9512966152615
261313712,259578461,1600.4259837678974
261313712,33718417,913.4659528150688
261313712,261110397,1504.5734206265413
261313712,11938585879,714.7018360032168
261313712,261222238,2310.496504667032
261313712,377670236,1966.507822797253
261313712,261185878,844.9023535046249
261313712,261236458,1589.9311746094568
261313712,261151949,1023.2024156441076
261313712,2291929252,1278.2277547497617
261313712,261218260,2211.562486874999
261313712,4499068774,1278.575356889503
261313712,261210232,2456.6571214950363
261313712,7221588904,1622.3016880040793
261313712,261143039,1088.128066146346
261313712,1309581923,1351.32355557117
261313712,874447445,991.9645672334327
261313712,10845477611,1273.1177344295343
261313712,271188528,1089.0312247707984
261313712,709413342,1186.1788487757851
261313712,261149262,1277.8127709566859
261313712,261202157,1489.6844655501009
261313712,310333172,3706.9339657299483
261313712,261198752,1608.2401683705818
261313712,262370227,1476.9199926691492
261313712,286369393,1574.440435822026
261313712,261172176,634.7616509754823
261313712,261163996,1166.7436235601715
261313712,153405691,2088.8529745718693
261313712,1475214573,589.5560764078311
261313712,261197750,1323.2571325901786
261313712,257148945,1968.474384200772
261313712,261160542,1212.6361905217436
261313712,704695547,908.8361456582113
261313712,261202207,1839.517910822678
261313712,9600678723,571.5758006491286
261313712,261160795,1358.1807732888694
261313712,258023463,1239.6835283618072
261313712,261174717,1399.5179282629394
262077582,261160373,1836.969580671862
262077582,261313712,1865.0289189923149
262077582,5509258500,998.8004712088907
262077582,258023465,732.0987197907164
262077582,261289110,571.4843151403229
262077582,261116225,2548.602732760548
262077582,313441004,846.4561654007665
262077582,11680864291,2350.1037640965337
262077582,269448563,818.1958423945778
262077582,261224834,2450.160101323533
262077582,289550184,1375.259050370688
262077582,257148930,232.2031006435193
262077582,261127048,1730.8107927251967
262077582,258023392,751.2975074034937
262077582,262225045,160.23741535277014
262077582,349820645,1410.5166831583472
262077582,261181630,755.2836318919339
262077582,261139211,194.12947364391974
262077582,261222943,1423.9540086653824
262077582,253960123,1397.8608268279086
262077582,418520460,1601.8174214555206
262077582,261105009,851.4775629498695
262077582,1764458377,140.19369199075692
262077582,623820257,995.1989607667468
262077582,261127051,1767.0026382545498
262077582,261227065,1519.4536426033324
262077582,5893269732,2089.956269232845
262077582,1434352202,481.64360913723027
262077582,418466972,1696.1462079574449
262077582,261162196,2897.0211434916737
262077582,250755798,606.8379673441248
262077582,261118924,1384.570482216755
262077582,261132039,1462.179943333692
262077582,261130621,3373.220134743768
262077582,259384082,296.3188091341234
262077582,2518161241,277.9284707030772
262077582,261198397,743.3893332626316
262077582,261143020,2964.4493364647283
262077582,258956097,801.2416759794716
262077582,261135318,866.4439491216001
262077582,26794549,635.9887708450864
262077582,259379126,311.02025995846014
262077582,250278943,533.078339897521
262077582,261267239,654.0423026352156
262077582,262169933,221.36499815821904
262077582,28358883,785.1849409786503
262077582,257372149,129.82712752838657
262077582,261210190,785.1403291323794
262077582,1308089661,971.5310020358593
262077582,370097351,382.8650019006098
262077582,2291929239,710.9981488956942
262077582,258964872,425.60408821712946
262077582,440910596,986.97000366091
262077582,386392006,1759.7362449834561
262077582,1693271406,1519.0363125648444
262077582,261137159,2097.9759916083626
262077582,256629532,970.441822871464
262077582,428891516,936.3930847046288
262077582,261214305,2454.955385593141
262077582,261192480,2619.725133485242
262077582,261224249,695.6063800214731
262077582,261237434,749.8580040124932
262077582,261188743,1261.7828300169494
262077582,736940951,739.3400871367837
262077582,261187756,1662.4907473588626
262077582,261115432,1276.1089159618546
262077582,4336128942,2466.3383193628465
262077582,261192294,3087.4381908047812
262077582,258020602,845.0785180974879
262077582,414170951,1613.3750078630198
262077582,158733110,551.6478235284737
262077582,261297754,2491.075497915718
262077582,261239937,2458.7622472105304
262077582,2470391253,897.2241188060758
262077582,262369215,381.48816944390296
262077582,250755811,668.8946187075669
262077582,4503178601,816.9117387061993
262077582,261172295,516.1820775437416
262077582,261141229,310.912862338825
262077582,261160883,495.7255944482659
262077582,261132070,1082.412656475364
262077582,261199726,138.39068594541487
262077582,26794623,213.14628297467516
262077582,8403502987,1676.720573020637
262077582,11544798438,203.5414194237666
262077582,305898751,866.5437793040942
262077582,4334474208,1987.9320725398047
262077582,261236606,309.4513419606795
262077582,261166817,2474.0617935248606
262077582,27440219,971.0769383560825
262077582,261214537,2039.1960897352706
262077582,740243448,881.3554849258954
262077582,33754408,1077.3021578843902
262077582,369630919,1183.9765451181395
262077582,291140811,417.658350165907
262077582,261228328,625.7852029198262
262077582,308435977,752.0786133223537
262077582,4332713755,493.4386043976108
262077582,261294451,749.7279590424666
262077582,257147094,295.33164037089983
262077582,261289093,1890.2438631584355
262077582,261216607,2331.2177610775407
262077582,261127106,2231.4704320166475
262077582,261284161,1733.7442367765711
262077582,29412132,728.1741208408665
262077582,387576416,2395.761089182731
262077582,288595701,1257.0701887563432
262077582,1257584229,370.37579320794293
262077582,345098472,1010.9834183899429
262077582,250755914,356.1565033150078
262077582,1324353893,944.4425667775577
262077582,314768635,707.8705533837318
262077582,263372992,1022.9418105427394
262077582,5492684303,1295.2115252755466
262077582,256625253,948.3045584398858
262077582,497398788,1662.7584415795436
262077582,261150080,2154.2202186272634
262077582,11985693573,3581.3636082182593
262077582,261149035,1527.611510002575
262077582,287220342,1227.3822791344837
262077582,102713551,595.5309324617333
262077582,48991153,469.2142975462382
262077582,11270578643,730.8677001069432
262077582,370097483,382.2177440507791
262077582,26704238,1118.0975603107959
262077582,2650379809,247.13845113249113
262077582,261145931,1783.6966229901454
262077582,2480840763,349.9626066877615
262077582,6530563813,2319.2135136670568
262077582,2565193679,1076.0771783552275
262077582,263984851,606.0225761437327
262077582,344250624,597.5154104106703
262077582,262184019,766.4851814540549
262077582,261129980,552.5819621047792
262077582,261170322,1554.1395885209436
262077582,261323725,1919.8232535662069
262077582,261291025,631.2309209676757
262077582,1324341004,919.9308956569629
262077582,264429295,551.814045488225
262077582,29841507,2298.679657284087
262077582,261132617,2288.904308550921
262077582,261256406,2449.494661736133
262077582,261223177,1912.5979350253504
262077582,261747507,446.78457091217626
262077582,261181579,1691.0352820311912
262077582,2428811753,1053.0799848631268
262077582,26099532,338.8354642965888
262077582,3192225961,1094.32129942027
262077582,261151261,2386.273505875248
262077582,5893137256,1469.6397914963663
262077582,261328539,613.2002934663934
262077582,261239964,945.7919749109188
262077582,262072286,557.6245591722972
262077582,261262167,984.6742784994296
262077582,261127033,1510.4211435019397
262077582,1959945901,793.1160498516601
262077582,1385442857,2163.00762969728
262077582,261294442,504.3001116145442
262077582,261092768,621.5108155842893
262077582,261126997,1941.736913039567
262077582,4387385642,770.8245067984351
262077582,261163038,1615.0880993780042
262077582,2447758369,59.64490980873016
262077582,4173985511,220.27873137553973
262077582,261258147,1336.2907815541396
262077582,261142325,2624.988526806155
262077582,261174185,1337.1929128206284
262077582,538028307,2341.9840939573705
262077582,27440574,733.815747856645
262077582,4173985509,237.1970051280873
262077582,258022688,752.2513751704457
262077582,266803055,1575.1933845490032
262077582,261176761,1936.143592441284
262077582,2565193678,1411.1934255718133
262077582,250755850,512.6294260910028
262077582,258957339,901.3760740364146
262077582,265641952,432.65716170840193
262077582,261141610,686.6391810078746
262077582,261266468,1921.001561781142
262077582,736932535,853.9144450481103
262077582,263984671,642.7480807834484
262077582,257381494,901.3905406921613
262077582,350986673,1878.664727254115
262077582,256612742,1017.8175432583446
262077582,261151942,2144.9801451282283
262077582,261200027,3235.100373505915
262077582,261275262,1137.8354993473758
262077582,272208894,1008.1607007502065
262077582,258016969,1346.390195844674
262077582,35313351,482.2056795706306
262077582,261118345,664.1058860504459
262077582,1699189847,1446.8261322591634
262077582,1308208334,946.7870733377124
262077582,261194561,2345.946100233188
262077582,261179492,1615.8605219829685
262077582,6042836026,1371.4784786030946
262077582,366593183,588.1656322025301
262077582,261214991,359.1899731827968
262077582,261137021,2858.959055801268
262077582,5884828087,2851.696212842998
262077582,2447758386,142.6036273522752
262077582,414162098,1569.6491934675987
262077582,261358990,1911.037938700754
262077582,261166853,575.4368956335807
262077582,262170926,182.5077304003363
262077582,102691168,471.5054171374231
262077582,261127123,2467.4896336242746
262077582,365195019,2234.771647922303
262077582,259576127,249.5258345800893
262077582,540571895,2319.216422417031
262077582,29412130,712.3392164141726
262077582,4730192557,1588.7680871478997
262077582,257119074,281.3625931372171
262077582,102723065,668.0962377699398
262077582,261288995,695.1075905715745
262077582,261230957,715.0722207693855
262077582,259578461,283.6502467957855
262077582,33718417,997.8049109489218
262077582,261110397,594.3108051714403
262077582,11938585879,1150.3270829890976
262077582,261222238,1241.5848488494214
262077582,377670236,3790.3581651323334
262077582,261185878,1309.6600535899086
262077582,261236458,309.71965636923983
262077582,261151949,2308.008402050391
262077582,2291929252,629.9677526553686
262077582,261218260,346.533567882685
262077582,4499068774,661.1879770530643
262077582,261210232,1301.5422622444887
262077582,7221588904,3413.704263034565
262077582,261143039,2792.697024861539
262077582,1309581923,962.9808138419726
262077582,874447445,1036.4403944966577
262077582,10845477611,756.2468047142354
262077582,271188528,1017.1733340491329
262077582,709413342,737.4974618169474
262077582,261149262,676.9777125431401
262077582,261202157,652.0474618093256
262077582,310333172,2388.039129014954
262077582,261198752,3283.7828684651104
262077582,262370227,406.9256754558445
262077582,286369393,372.7345336661251
262077582,261172176,2467.887547975887
262077582,261163996,1918.3930804713264
262077582,153405691,379.3294828851259
262077582,1475214573,1453.5862526500923
262077582,261197750,856.0292705669816
262077582,257148945,168.69292650044255
262077582,261160542,1476.5052719055673
262077582,704695547,1434.3617812098332
262077582,261202207,979.9901929501299
262077582,9600678723,1743.580424898433
262077582,261160795,2079.4679464211804
262077582,258023463,748.02935803805
262077582,261174717,1300.1068868576158
5509258500,261160373,2218.5728625030506
5509258500,261313712,1170.7862508903854
5509258500,262077582,998.8004712088905
5509258500,258023465,339.89771247877883
5509258500,261289110,1527.3653786348148
5509258500,261116225,1862.1880848356382
5509258500,313441004,993.2885439464536
5509258500,11680864291,2684.5762755544024
5509258500,269448563,517.8164047678931
5509258500,261224834,1568.1172707285605
5509258500,289550184,1461.2932595969098
5509258500,257148930,1208.9708436573965
5509258500,261127048,875.2751853984366
5509258500,258023392,343.3464994775584
5509258500,262225045,867.2735134764398
5509258500,349820645,516.2200500809173
5509258500,261181630,943.3992158559853
5509258500,261139211,886.3866838152105
5509258500,261222943,528.6989978537713
5509258500,253960123,498.1848068588601
5509258500,418520460,946.9240875840784
5509258500,261105009,1460.4128371700967
5509258500,1764458377,899.353382644111
5509258500,623820257,364.7219540885344
5509258500,261127051,911.4670309277898
5509258500,261227065,668.2331804203786
5509258500,5893269732,1194.7012584212353
5509258500,1434352202,628.211177524429
5509258500,418466972,957.6510654234688
5509258500,261162196,2001.7661326800621
5509258500,250755798,443.31612419290536
5509258500,261118924,484.8944622477062
5509258500,261132039,775.7053445122972
5509258500,261130621,2477.9651239321574
5509258500,259384082,813.5122470938602
5509258500,2518161241,721.194604030416
5509258500,261198397,307.20109863510737
5509258500,261143020,2223.8021379288857
5509258500,258956097,266.0850803470719
5509258500,261135318,347.26686553629514
5509258500,26794549,974.9281313078994
5509258500,259379126,757.4751086544286
5509258500,250278943,721.1939238615724
5509258500,261267239,388.3345211851549
5509258500,262169933,886.6861434399217
5509258500,28358883,242.32598785055953
5509258500,257372149,1043.54806411155
5509258500,261210190,1284.0644626818712
5509258500,1308089661,98.45786027243057
5509258500,370097351,691.9693436278571
5509258500,2291929239,318.91959306622215
5509258500,258964872,624.7694534850804
5509258500,440910596,1019.856241359041
5509258500,386392006,864.4812341718455
5509258500,1693271406,636.9934819698734
5509258500,261137159,1361.120179686286
5509258500,256629532,217.4464169024112
5509258500,428891516,120.44268623642797
5509258500,261214305,1586.5909130334417
5509258500,261192480,1830.7993237589067
5509258500,261224249,1517.4212458881823
5509258500,261237434,1294.5057021133841
5509258500,261188743,639.9045644561907
5509258500,736940951,293.9348251051832
5509258500,261187756,1001.4364695520244
5509258500,261115432,1669.6964080805212
5509258500,4336128942,1727.8431768288717
5509258500,261192294,2192.1831799931706
5509258500,258020602,184.054275993306
5509258500,414170951,776.8769348343383
5509258500,158733110,1226.9797861538914
